,scope,module_type,scope_mean,scope_percentage
254,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0007083071861416,0.13687095384378745
255,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0005833792034536,0.11273028086059902
256,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.000732205202803,0.1414889280778744
257,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_q,Linear,0.0007161932531744,0.13839483153128504
258,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_k,Linear,0.0006422611419111,0.12410843321953625
259,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_v,Linear,0.0006033703684806,0.11659330791895653
260,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_out.0,Linear,0.0007840803824365,0.15151311737903383
261,unet.up_blocks.3.attentions.2.transformer_blocks.0.ff.net.0.proj,Linear,0.0006814300548285,0.13167730528086957
262,unet.up_blocks.3.attentions.2.transformer_blocks.0.ff.net.2,Linear,0.0007822357118129,0.15115665928751693
263,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_q,Linear,0.0006876805331557,0.1328851271798454
264,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_k,Linear,0.000702559063211,0.13576020545140097
265,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,Linear,0.0005855297669768,0.1131458486911691
266,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_out.0,Linear,0.0007353120949119,0.14208929370278262
267,unet.up_blocks.3.resnets.0.time_emb_proj,Linear,0.0007326192688196,0.14156894083470534
268,unet.up_blocks.3.resnets.1.time_emb_proj,Linear,0.0007012057583779,0.1354986972710918
269,unet.up_blocks.3.resnets.2.time_emb_proj,Linear,0.0007010273169726,0.13546421584011595
270,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.000905530154705,0.1749816724067633
271,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0005550785455852,0.10726155470245412
272,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.0004870479460805,0.09411554513632851
273,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.000760579528287,0.14697188952405799
274,unet.mid_block.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.000721100019291,0.1393429988968116
275,unet.mid_block.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0006698122713714,0.12943232297031884
276,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.000786282820627,0.15193870929990339
277,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0004890292417258,0.09449840419822222
278,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0004210440441966,0.08136116796069566
279,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007261821068823,0.14032504480817393
280,unet.mid_block.resnets.0.time_emb_proj,Linear,0.0008559326641261,0.1653976162562512
281,unet.mid_block.resnets.1.time_emb_proj,Linear,0.0008381067775189,0.16195300048674396
282,others,others,0.2799517880380298,54.09696387208305
