,scope,module_type,scope_mean,scope_percentage
110,unet.up_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0007229100912809372,0.1385420596411554
111,unet.up_blocks.2.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.000672287167981267,0.12884043264274767
112,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0005630977917462588,0.10791484140120516
113,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.00043446384370326996,0.08326279640060029
114,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.0003753134049475193,0.0719269142311051
115,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.000657019205391407,0.1259144048984465
116,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0006386132910847664,0.1223870045918576
117,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.00034894132986664774,0.0668728395366418
118,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.00031828070059418677,0.060996885139914664
119,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.00064051472581923,0.12275140493370237
120,unet.up_blocks.2.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0007191905751824379,0.13782923320897567
121,unet.up_blocks.2.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.0006868660915642977,0.13163440954928823
122,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.000563421007245779,0.10797678401557942
123,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.00043556680902838706,0.08347417412197604
124,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.0003698561806231737,0.07088106481367758
125,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0006570751778781414,0.1259251317421978
126,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_q,Linear,0.0006366812624037266,0.12201674107501727
